Ano;Mês;Categoria;Tipo;CNPJ IF;Instituição financeira;Índice;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;Quantidade total de clientes – CCS e SCR;Quantidade de clientes – CCS;Quantidade de clientes – SCR;Quantidade de clientes – FGC;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;BMG (conglomerado);71,85;158;225;288;671;2198874;15226;2185247;5140;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;BMW (conglomerado); ;0;0;1;1;20115; ;20115;29;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;BNP PARIBAS (conglomerado);79,31;118;244;133;495;1487764;14020;1474157;2201;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;BRADESCO (conglomerado);7,65;591;1072;1014;2677;77211904;71576383;23052465;35027280;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;BRASIL PLURAL (conglomerado); ;0;1;0;1;1790;1789;22;253;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;BRB (conglomerado);15,77;12;32;21;65;760740;684761;262273;551322;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;CAIXA ECONÔMICA FEDERAL (conglomerado);10,73;842;1079;2461;4382;78423356;76204298;14620880;66628317;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;CCB (conglomerado); ;3;23;10;36;175817;11827;165958;6043;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;CITIBANK (conglomerado);10,81;12;57;52;121;1109415;546300;712249;209602;
2016;1;Menos de dois milhões de clientes;Banco/financeira;60779196;CREFISA S A  CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;17;24;41;1010977; ;1010977; ;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;DACASA FINANCEIRA (conglomerado); ;0;3;4;7;504911; ;504911;707;
2016;1;Menos de dois milhões de clientes;Banco/financeira;15581638;FACTA FINANCEIRA S A    CREDITO FINANCIAMENTO E INVESTIMENTO; ;1;2;3;6;13186; ;13186;122;
2016;1;Menos de dois milhões de clientes;Banco/financeira;00411939;FINAMAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;2;2;73249; ;73249;1636;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;GMAC (conglomerado); ;0;4;9;13;598310;1524;597288;111;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;HONDA (conglomerado); ;0;0;2;2;452341;18;452328;14;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;HSBC (conglomerado);5,26;68;150;125;343;12926363;9980392;4825575;6291054;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;INDUSTRIAL DO BRASIL (conglomerado); ;1;1;0;2;45911;4029;42371;805;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;INTERMEDIUM (conglomerado); ;0;51;14;65;200796;10533;190772;4054;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;ITAU (conglomerado);7,99;480;1523;1677;3680;60019134;47179841;28186557;26227872;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;LECCA (conglomerado); ;0;2;1;3;8166; ;8166;320;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;MERCANTIL DO BRASIL (conglomerado); ;6;64;16;86;1989396;1483095;813617;1086096;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;MERCEDES-BENZ (conglomerado); ;0;0;2;2;33814;57;33808;105;
2016;1;Menos de dois milhões de clientes;Banco/financeira;09464032;MIDWAY S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;4;4;10;18;986861; ;986861;32;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;MODAL (conglomerado); ;1;0;0;1;4396;4358;136;1497;
2016;1;Menos de dois milhões de clientes;Banco/financeira;04379829;NEGRESCO S A    CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;0;1;1;177254; ;177254;202;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;OMNI (conglomerado);24,11;30;4;12;46;1243931; ;1243931;837;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;ORIGINAL (conglomerado); ;0;8;6;14;57299;7664;50931;1685;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;OURINVEST (conglomerado); ;0;1;0;1;11084;9330;1757;479;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PAN (conglomerado); ;4;218;237;459;1737066;14022;1724486;3012;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado); ;0;64;27;91;388799;4579;384557;1578;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PERNAMBUCANAS (conglomerado); ;0;3;7;10;1451820; ;1451820;25;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PETRA (conglomerado); ;0;0;1;1;3662;3662; ;346;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PINE (conglomerado); ;0;0;1;1;9868;5466;4715;1237;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado); ;2;6;17;25;913966; ;913966; ;
2016;1;Menos de dois milhões de clientes;Banco/financeira;01800019;PORTOCRED S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;1;5;6;66071; ;66071;2666;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;PSA FINANCE (conglomerado); ;0;0;2;2;105971;381;105699;109;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado); ;0;0;1;1;13646;9893;5036;3157;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;SAFRA (conglomerado); ;7;54;63;124;688038;253966;477176;145352;
2016;1;Menos de dois milhões de clientes;Banco/financeira;05503849;SANTANA S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;1;0;1;2;24752; ;24752;176;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;SANTANDER (conglomerado);5,57;188;757;915;1860;33712000;29826283;9797896;23195382;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;SANTINVEST (conglomerado); ;0;1;0;1;6339; ;6339;186;
2016;1;Menos de dois milhões de clientes;Banco/financeira;07747410;SAX S A    CREDITO  FINANCIAMENTO E INVESTIMENTO; ;0;0;2;2;138834; ;138834; ;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;SOCIETE GENERALE (conglomerado); ;3;23;8;34;487700;735;487040;0;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;SOCOPA (conglomerado); ;0;1;0;1;18802;7282;11711;1659;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;SOFISA (conglomerado); ;0;0;1;1;40703;31721;9857;11910;
2016;1;Menos de dois milhões de clientes;Banco/financeira;04814563;SOROCRED   CREDITO  FINANCIAMENTO E INVESTIMENTO S A; ;0;0;8;8;88089; ;88089;843;
2016;1;Menos de dois milhões de clientes;Banco/financeira;05192316;VIA CERTA FINANCIADORA S A    CREDITO  FINANCIAMENTO E INVESTIMENTOS; ;0;1;0;1;94898; ;94898;83;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;VOLKSWAGEN (conglomerado); ;0;2;20;22;576546;1388;575513;623;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;VOLVO (conglomerado); ;0;0;1;1;10835;186;10826;30;
2016;1;Mais de dois milhões de clientes;Conglomerado; ;VOTORANTIM (conglomerado);1,80;7;118;86;211;3888114;17428;3872916;5037;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;WESTERN UNION (conglomerado); ;0;0;1;1;3;3; ;1;
2016;1;Menos de dois milhões de clientes;Conglomerado; ;YAMAHA MOTOR (conglomerado); ;0;1;0;1;110470;50;110420;16;
